Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ks/call  Ks/call  name    
 [101] SatProblem::setAtom(int, int) [82] __gnu_cxx::new_allocator<int>::~new_allocator() [17] std::list<int, std::allocator<int> >::end()
  [57] SatProblem::allocate() [138] __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >::__normal_iterator(std::list<int, std::allocator<int> >* const&) [43] std::list<int, std::allocator<int> >::begin()
  [80] SatProblem::getClVec(int) [152] __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > > const&) [27] std::list<int, std::allocator<int> >::clear()
  [91] SatProblem::getGrand() [48] __gnu_cxx::new_allocator<std::_List_node<int> >::max_size() const [37] std::list<int, std::allocator<int> >::_M_insert(std::_List_iterator<int>, int const&)
  [14] SatProblem::getTheta(int) [135] __gnu_cxx::new_allocator<std::list<int, std::allocator<int> > >::max_size() const [28] std::list<int, std::allocator<int> >::push_back(int const&)
  [13] SatProblem::isSatCnj(int*, int) [134] __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >::base() const [64] std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&)
  [98] SatProblem::addNumSat(int) [44] std::_List_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [76] std::list<int, std::allocator<int> >::list()
  [19] SatProblem::afterFlip(int*, int) [83] std::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() const [62] std::list<int, std::allocator<int> >::~list()
  [93] SatProblem::getNumSat() [139] std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [58] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&)
 [102] SatProblem::rewriteWL(int, int) [25] std::_List_iterator<int>::operator*() const [163] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::end()
  [50] SatProblem::setClause(int, int) [21] std::_List_iterator<int>::operator!=(std::_List_iterator<int> const&) const [164] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::begin()
 [178] SatProblem::SatProblem(unsigned long, bool) [124] std::_List_const_iterator<int>::operator!=(std::_List_const_iterator<int> const&) const [59] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&)
  [74] SatProblem::~SatProblem() [125] std::list<int, std::allocator<int> >::end() const [60] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::resize(unsigned int, std::list<int, std::allocator<int> >)
   [7] SliceSampling::modelcheck(int) [126] std::list<int, std::allocator<int> >::begin() const [165] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::vector()
 [179] SliceSampling::printUnitTime() [97] std::list<int, std::allocator<int> >::empty() const [73] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::~vector()
 [180] SliceSampling::init() [153] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_check_len(unsigned int, char const*) const [20] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int)
   [2] SliceSampling::learn(int*, char*, int) [132] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::size() const [112] std::vector<int, std::allocator<int> >::vector()
   [5] SliceSampling::getIdx(int) [140] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::max_size() const [113] std::vector<int, std::allocator<int> >::~vector()
   [4] SliceSampling::calclik(int, double*, int*) [127] std::allocator<std::_List_node<int> >::allocator<int>(std::allocator<int> const&) [65] void std::_Construct<std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > const&)
   [3] SliceSampling::cdlearn(int) [128] std::allocator<std::_List_node<int> >::allocator(std::allocator<std::_List_node<int> > const&) [143] std::list<int, std::allocator<int> >* std::uninitialized_copy<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*)
  [55] SliceSampling::sampleU() [154] std::allocator<std::_List_node<int> >::allocator() [49] int* std::uninitialized_copy<int*, int*>(int*, int*, int*)
   [8] SliceSampling::sampleX() [129] std::allocator<std::_List_node<int> >::~allocator() [71] void std::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&)
   [6] SliceSampling::readdata(char*, int) [121] std::allocator<std::_List_node<int> >::~allocator() [144] std::list<int, std::allocator<int> >* std::__uninitialized_copy_a<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&)
  [51] SliceSampling::unitProc(int, int) [155] std::allocator<std::list<int, std::allocator<int> > >::allocator() [145] std::list<int, std::allocator<int> >* std::__uninitialized_move_a<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&)
 [181] SliceSampling::calcFixed(learnparams*) [156] std::allocator<std::list<int, std::allocator<int> > >::~allocator() [72] void std::__uninitialized_fill_n_a<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&, std::allocator<std::list<int, std::allocator<int> > >&)
  [29] SliceSampling::lallocate(int) [84] std::allocator<int>::allocator<std::_List_node<int> >(std::allocator<std::_List_node<int> > const&) [45] double const& std::max<double>(double const&, double const&)
  [53] SliceSampling::SliceSampling(SampleSAT*, SatProblem*, learnparams*) [103] std::allocator<int>::allocator() [166] unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&)
 [182] SliceSampling::~SliceSampling() [85] std::allocator<int>::~allocator() [68] void std::_Destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*)
 [100] Timer::time()         [104] std::allocator<int>::~allocator() [69] void std::_Destroy<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&)
 [137] Timer::printTime(std::ostream&, double const&) [130] std::_List_base<int, std::allocator<int> >::_List_impl::_List_impl(std::allocator<std::_List_node<int> > const&) [114] void std::_Destroy<int*>(int*, int*)
 [146] Timer::Timer()        [157] std::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [115] void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&)
 [147] Timer::~Timer()       [122] std::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [66] void std::_Destroy<std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*)
  [92] Random::genrand()      [40] std::_List_base<int, std::allocator<int> >::_M_get_node() [86] operator new(unsigned int, void*)
