Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00      1.34     0.00        1     0.00     0.00  Random::Random()
  0.00      1.34     0.00        1     0.00     0.00  SampleSAT::setWalkMax(int)
  0.00      1.34     0.00        1     0.00     0.00  SampleSAT::setNumSample(int)
  0.00      1.34     0.00        1     0.00     0.00  SampleSAT::setTemperature(double)
  0.00      1.34     0.00        1     0.00     0.00  SampleSAT::setWalkSatProb(double)
  0.00      1.34     0.00        1     0.00     0.00  SampleSAT::setRandomWalkProb(double)
  0.00      1.34     0.00        1     0.00     0.00  SampleSAT::SampleSAT(SatProblem*, samplesatparams*)
  0.00      1.34     0.00        1     0.00     0.00  SampleSAT::~SampleSAT()

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 0.75% of 1.34 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]    100.0    0.00    1.34                 main [1]
                0.00    1.32       1/1           SliceSampling::learn(int*, char*, int) [2]
                0.00    0.02       1/1           SatProblem::SatProblem(unsigned long) [40]
                0.00    0.00       1/1           SatProblem::parseCnfFile(char*) [53]
                0.00    0.00       1/1           SatProblem::~SatProblem() [74]
                0.00    0.00       4/433736      Timer::time() [45]
                0.00    0.00       8/6305156     SatProblem::getNumVariables() [41]
                0.00    0.00       1/1           SliceSampling::SliceSampling(SampleSAT*, SatProblem*, learnparams*) [91]
                0.00    0.00       2/5           Timer::printTime(std::ostream&, double const&) [168]
                0.00    0.00       1/2           Timer::Timer() [204]
                0.00    0.00       1/1           SatProblem::parseProbFile(char*) [219]
                0.00    0.00       1/1           SatProblem::parseSliFile(char*) [218]
                0.00    0.00       1/1           SampleSAT::SampleSAT(SatProblem*, samplesatparams*) [229]
                0.00    0.00       1/1           printssParameters(samplesatparams*) [213]
                0.00    0.00       1/1           printlParameters(learnparams*) [212]
                0.00    0.00       1/1           SliceSampling::~SliceSampling() [221]
                0.00    0.00       1/1           SampleSAT::~SampleSAT() [230]
                0.00    0.00       1/2           Timer::~Timer() [205]
-----------------------------------------------
                0.00    1.32       1/1           main [1]
[2]     98.5    0.00    1.32       1         SliceSampling::learn(int*, char*, int) [2]
                0.02    1.30       1/1           SliceSampling::cdlearn(int) [3]
                0.00    0.00    7028/6305156     SatProblem::getNumVariables() [41]
                0.00    0.00      18/3121218     SatProblem::getTheta(int) [44]
                0.00    0.00       2/433736      Timer::time() [45]
                0.00    0.00       1/1           SliceSampling::lallocate(int) [90]
                0.00    0.00       1/1           SliceSampling::readdata(char*) [220]
                0.00    0.00       1/5           Timer::printTime(std::ostream&, double const&) [168]
-----------------------------------------------
                0.02    1.30       1/1           SliceSampling::learn(int*, char*, int) [2]
[3]     98.5    0.02    1.30       1         SliceSampling::cdlearn(int) [3]
                0.01    1.24  100000/100000      SliceSampling::sampleX() [4]
                0.02    0.00     100/100         SliceSampling::calclik2(int, double*) [33]
                0.00    0.02  100000/100000      SliceSampling::sampleU() [34]
                0.00    0.00 1321200/3121218     SatProblem::getTheta(int) [44]
                0.00    0.00  844200/6305156     SatProblem::getNumVariables() [41]
                0.00    0.00   10000/2067404     SatProblem::getGrand() [23]
                0.00    0.00     400/433736      Timer::time() [45]
                0.00    0.00     100/100         SatProblem::updateTheta(double*) [145]
                0.00    0.00       2/2           std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [207]
                0.00    0.00       2/5           Timer::printTime(std::ostream&, double const&) [168]
-----------------------------------------------
                0.01    1.24  100000/100000      SliceSampling::cdlearn(int) [3]
[4]     93.3    0.01    1.24  100000         SliceSampling::sampleX() [4]
                0.01    0.81  100000/100000      SampleSAT::solve(SatProblem*, int*) [5]
                0.09    0.32  100000/100000      SatProblem::initParams() [7]
                0.01    0.00  400000/433736      Timer::time() [45]
                0.00    0.00 1200000/3121218     SatProblem::getTheta(int) [44]
                0.00    0.00   16665/16665       SliceSampling::unitProc(int, int) [73]
                0.00    0.00  700000/6305156     SatProblem::getNumVariables() [41]
                0.00    0.00  100000/100000      SatProblem::getNumFixedAtom() [109]
                0.00    0.00  100000/100000      SatProblem::getNumFixedClause() [110]
-----------------------------------------------
                0.01    0.81  100000/100000      SliceSampling::sampleX() [4]
[5]     60.9    0.01    0.81  100000         SampleSAT::solve(SatProblem*, int*) [5]
                0.03    0.64  385587/385587      SampleSAT::walk() [6]
                0.06    0.03  100000/100000      SatProblem::initSatCheck(int*) [20]
                0.02    0.00  100000/100000      SatProblem::cpClVector() [38]
                0.00    0.02  100000/100000      SampleSAT::init_model() [39]
-----------------------------------------------
                0.03    0.64  385587/385587      SampleSAT::solve(SatProblem*, int*) [5]
[6]     50.2    0.03    0.64  385587         SampleSAT::walk() [6]
                0.02    0.30   96357/96357       SampleSAT::greedyWalk() [9]
                0.01    0.17  192449/192449      SampleSAT::simAnnealing() [11]
                0.04    0.08   96781/96781       SampleSAT::randomWalk() [17]
                0.00    0.02  578725/2067404     SatProblem::getGrand() [23]
                0.00    0.00  376368/809790      SatProblem::getNumSat() [104]
                0.00    0.00  376368/376368      SatProblem::getNumClauses() [108]
-----------------------------------------------
                0.09    0.32  100000/100000      SliceSampling::sampleX() [4]
[7]     30.4    0.09    0.32  100000         SatProblem::initParams() [7]
                0.00    0.17 3200000/3202549     std::list<int, std::allocator<int> >::push_back(int const&) [12]
                0.02    0.11  802505/802505      std::list<int, std::allocator<int> >::clear() [15]
                0.01    0.00 5202505/26087010     std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [28]
                0.00    0.00 1200000/1200000     std::list<int, std::allocator<int> >::empty() const [103]
-----------------------------------------------
                0.02    0.07  192449/754088      SampleSAT::simAnnealing() [11]
                0.06    0.21  561639/754088      SampleSAT::greedyWalk() [9]
[8]     26.8    0.08    0.28  754088         SatProblem::getNsc2(int*, int) [8]
                0.10    0.00 4524528/8335689     SatProblem::isSatCnj(int*, int) [10]
                0.04    0.00 12065408/16700214     std::_List_iterator<int>::operator!=(std::_List_iterator<int> const&) const [25]
                0.02    0.02 12065408/19902763     std::list<int, std::allocator<int> >::end() [22]
                0.04    0.00 9049056/12518472     std::_List_iterator<int>::operator++(int) [27]
                0.02    0.00 15081760/26087010     std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [28]
                0.02    0.01 3016352/4181742     std::list<int, std::allocator<int> >::begin() [31]
                0.02    0.00 9049056/14776680     std::_List_iterator<int>::operator*() const [32]
-----------------------------------------------
                0.02    0.30   96357/96357       SampleSAT::walk() [6]
[9]     24.2    0.02    0.30   96357         SampleSAT::greedyWalk() [9]
                0.06    0.21  561639/754088      SatProblem::getNsc2(int*, int) [8]
                0.00    0.03   96357/376368      SatProblem::afterFlip(int*, int) [19]
                0.01    0.00 2454699/6305156     SatProblem::getNumVariables() [41]
                0.00    0.00   96357/376368      SatProblem::addNumSat(int) [47]
                0.00    0.00  578142/1589136     SatProblem::getVar(int) [101]
                0.00    0.00  144192/809790      SatProblem::getNumSat() [104]
-----------------------------------------------
                0.03    0.00 1552953/8335689     SatProblem::initSatCheck(int*) [20]
                0.05    0.00 2258208/8335689     SatProblem::afterFlip(int*, int) [19]
                0.10    0.00 4524528/8335689     SatProblem::getNsc2(int*, int) [8]
[10]    13.8    0.18    0.00 8335689         SatProblem::isSatCnj(int*, int) [10]
-----------------------------------------------
                0.01    0.17  192449/192449      SampleSAT::walk() [6]
[11]    13.3    0.01    0.17  192449         SampleSAT::simAnnealing() [11]
                0.02    0.07  192449/754088      SatProblem::getNsc2(int*, int) [8]
                0.00    0.05  183230/376368      SatProblem::afterFlip(int*, int) [19]
                0.01    0.00  192449/192449      SampleSAT::getTemp() [48]
                0.00    0.01  295344/2067404     SatProblem::getGrand() [23]
                0.00    0.00  183230/376368      SatProblem::addNumSat(int) [47]
                0.00    0.00  199219/6305156     SatProblem::getNumVariables() [41]
                0.00    0.00  199219/1589136     SatProblem::getVar(int) [101]
                0.00    0.00  192449/809790      SatProblem::getNumSat() [104]
-----------------------------------------------
                0.00    0.00      36/3202549     SatProblem::parseCnfFile(char*) [53]
                0.00    0.00    2513/3202549     SatProblem::setWatchIdx(int, int, int) [78]
                0.00    0.17 3200000/3202549     SatProblem::initParams() [7]
[12]    13.3    0.01    0.17 3202549         std::list<int, std::allocator<int> >::push_back(int const&) [12]
                0.01    0.15 3202549/3202549     std::list<int, std::allocator<int> >::_M_insert(std::_List_iterator<int>, int const&) [13]
                0.00    0.01 3202549/19902763     std::list<int, std::allocator<int> >::end() [22]
-----------------------------------------------
                0.01    0.15 3202549/3202549     std::list<int, std::allocator<int> >::push_back(int const&) [12]
[13]    12.1    0.01    0.15 3202549         std::list<int, std::allocator<int> >::_M_insert(std::_List_iterator<int>, int const&) [13]
                0.04    0.11 3202549/3202549     std::list<int, std::allocator<int> >::_M_create_node(int const&) [14]
-----------------------------------------------
                0.04    0.11 3202549/3202549     std::list<int, std::allocator<int> >::_M_insert(std::_List_iterator<int>, int const&) [13]
[14]    11.4    0.04    0.11 3202549         std::list<int, std::allocator<int> >::_M_create_node(int const&) [14]
                0.03    0.03 3202549/6405098     std::_List_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [16]
                0.00    0.02 3202549/3202549     std::_List_base<int, std::allocator<int> >::_M_get_node() [37]
                0.01    0.01 3202549/6405122     std::allocator<int>::~allocator() [30]
                0.01    0.00 3202549/3205134     __gnu_cxx::new_allocator<int>::construct(int*, int const&) [43]
-----------------------------------------------
                0.02    0.11  802505/802505      SatProblem::initParams() [7]
[15]     9.9    0.02    0.11  802505         std::list<int, std::allocator<int> >::clear() [15]
                0.02    0.09  802505/802533      std::_List_base<int, std::allocator<int> >::_M_clear() [18]
                0.00    0.00  802505/802533      std::_List_base<int, std::allocator<int> >::_M_init() [105]
-----------------------------------------------
                0.03    0.03 3202549/6405098     std::_List_base<int, std::allocator<int> >::_M_clear() [18]
                0.03    0.03 3202549/6405098     std::list<int, std::allocator<int> >::_M_create_node(int const&) [14]
[16]     9.3    0.07    0.06 6405098         std::_List_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [16]
                0.05    0.00 6405098/6405122     std::allocator<int>::allocator<std::_List_node<int> >(std::allocator<std::_List_node<int> > const&) [26]
                0.00    0.00 6405098/6405122     std::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() const [50]
-----------------------------------------------
                0.04    0.08   96781/96781       SampleSAT::walk() [6]
[17]     9.2    0.04    0.08   96781         SampleSAT::randomWalk() [17]
                0.02    0.05   96781/96781       SatProblem::getNsc1(int*, int) [21]
                0.01    0.00  382862/382862      SatProblem::getCnj(int, int) [46]
                0.00    0.00   96781/376368      SatProblem::addNumSat(int) [47]
                0.00    0.00 3414040/3414040     SatProblem::getClVecSize() [95]
                0.00    0.00 1848853/1848853     SatProblem::getClVec(int) [100]
                0.00    0.00 1513458/1513458     SatProblem::getFixedClausei(int) [102]
